3:Temperature_interior_Sensor,4:Humedad_interior_Sensor,5:Lighting_interior_Sensor,6:iluminacao_oeste,7:iluminacao_leste,8:iluminacao_sul,9:Temperature_Exterior_Sensor,10:Humedad_Exterior_Sensor,11:Precipitacion,12:boolean_rain
11.7733,60.2373,13.7533,0,0,0,10.5767,83.6213,0,0
11.7633,61.0587,13.5907,0,0,0,10.5313,83.04,0,0
11.7367,61.1493,19.5293,0,616.448,265.216,10.4533,83.4347,0,0
11.7267,60.88,23.584,831.488,1727.49,1569.79,10.3227,83.5253,0,0
11.6847,61.0213,23.504,1842.18,1856.51,2014.21,10.2433,83.3813,0,0
11.686,61.1013,23.4213,1763.33,1727.49,1691.65,10.2093,83.328,0,0
11.658,61.176,23.4053,2179.07,2566.14,2659.33,10.152,83.1787,0,0
11.6387,60.9493,23.7973,2429.95,3211.26,2688,10.1493,82.4853,0,0
11.6233,61.096,23.584,3526.66,4178.94,3820.54,10.136,82.208,0,0
11.62,60.992,23.144,5626.88,5433.34,5555.2,10.128,81.536,0,0
11.6233,61.2533,23.944,5605.38,6056.96,6487.04,10.1493,80.8693,0,0
11.6233,61.168,23.0627,5347.33,6408.19,6766.59,10.1567,80.2427,0,0
11.65,61.2213,36.6427,8744.62,27065.3,24494.8,10.246,80.1493,0,0
11.748,60.6747,96.5227,18397.2,62214.1,60619.4,10.4933,78.2347,0,0
11.89,59.1787,56.816,10062.8,32341.3,32171.3,10.9173,76.688,0,0
12.0113,57.944,49.6693,16153.3,23283,25968.6,11.268,75.6533,0,0
12.1273,57.488,53.0667,18583.6,26787.8,28966.9,11.6253,75.1787,0,0
12.2493,57.5733,70.7573,19287.4,28013.9,33723.7,11.9887,74.7333,0,0
12.446,57.3867,87.0933,19810.3,36453,50475,12.3453,74.1493,0,0
12.6727,56.824,113.752,14513.2,34712.2,66054.8,12.732,73.384,0,0
12.9413,56.1547,121.019,14284.8,31023.8,80871.4,13.098,72.912,0,0
13.2507,55.7653,140.064,13709.3,27904.7,92353.9,13.5493,72.3653,0,0
13.5507,55.712,135.883,13903.9,22730.8,86152.5,14.066,72.1013,0,0
13.9167,55.9387,125.771,14320.6,20094,81258.5,14.5387,71.1413,0,0
15.1893,55.9227,162.965,15988.7,13796.4,92310.2,14.9273,70.3333,0,0
15.706,53.2827,130.235,19476.1,10148.2,85400.9,15.2093,70.4907,0,0
15.814,56.1227,138.763,25777.5,10837,95180.1,15.542,70.216,0,0
16.3827,57.8453,125.083,27796.8,9081.86,95163.7,15.8073,69.8773,0,0
16.4167,56.168,124.544,36798.5,8279.04,93601.8,16.0647,69.336,0,0
16.4647,56.2027,112.091,48696,8121.34,89735.2,16.3113,68.9173,0,0
16.5753,56.024,113.232,61497.3,8314.88,85243.2,16.566,68.72,0,0
16.698,56,113.093,72439.1,8429.57,80713,16.8107,68.2933,0,0
16.7973,55.9893,93.088,80633.9,8572.93,76111.9,17.122,67.9787,0,0
16.916,56.144,80.6667,84742.1,8580.1,69909.2,17.4013,67.368,0,0
16.97,56.1893,83.44,93503.5,9569.28,69528.2,17.5967,66.7573,0,0
17.0593,56.272,62.072,94978,10106.9,64536.6,17.7133,66.2027,0,0
17.11,56.4693,52.744,93225,9533.44,52407,17.792,65.8987,0,0
17.352,56.9173,43.28,91761.3,9354.24,45681.3,17.7367,65.248,0,0
17.6113,57.448,35.0613,85927.3,8694.78,36102.8,17.6733,65.2533,0,0
17.7367,57.6347,25.3413,92225.5,8250.37,28599.6,17.586,65.4427,0,0
17.7447,58.032,28.64,86048.8,7576.58,21907.1,17.416,65.656,0,0
17.5073,58.9413,23.9093,74290.5,6651.9,14806.4,17.184,66.264,0,0
17.3927,59.3067,22.5867,59438.8,5526.53,10213,16.9753,66.6373,0,0
17.28,59.248,23.5213,51586.4,5218.3,8249,16.728,66.9493,0,0
17.2067,59.3067,23.3227,42681.3,4401.15,6300.67,16.518,67.1253,0,0
17.1067,59.072,23.6027,3892.22,1419.26,1842.18,16.3367,67.048,0,0
17.0067,59.4667,23.9093,3060.74,1175.55,1404.93,16.1513,67.368,0,0
16.8973,59.688,22.9813,1784.83,0,1146.88,15.9613,67.536,0,0
16.7653,59.808,23.44,344.064,0,0,15.796,67.6907,0,0
16.6873,60.128,14.828,0,0,0,15.6313,68.008,0,0
16.5627,60.5067,13.3467,0,0,0,15.4573,68.7307,0,0
16.4667,60.96,13.3467,0,0,0,15.3333,69.2827,0,0
16.4027,61.4053,13.3467,0,0,0,15.1667,70.0293,0,0
16.304,61.9547,13.9973,0,0,0,15.0233,70.3147,0,0
16.1887,62.376,13.2653,0,0,0,14.878,70.2453,0,0
16.072,62.4933,13.1027,0,0,0,14.748,70.464,0,0
15.964,62.5947,13.916,0,0,0,14.604,70.536,0,0
15.8567,62.3413,14.5,0,0,0,14.462,70.808,0,0
15.726,62.48,13.3293,0,0,0,14.2833,71.0907,0,0
15.5813,62.5627,12.7767,0,0,0,14.0853,71.1547,0,0
15.4713,61.9573,13.428,0,0,0,13.92,70.9173,0,0
15.344,62.1573,13.428,0,0,0,13.792,71.1067,0,0
15.2293,62.528,13.3467,0,0,0,13.6633,71.3653,0,0
15.1033,62.3627,13.3467,0,0,0,13.5367,71.2267,0,0
15.0027,60.8107,13.948,0,0,0,13.368,70.1733,0,0
14.876,58.208,12.4353,0,0,0,13.152,68.5253,0,0
14.7,56.7547,13.7533,0,0,0,12.9273,67.68,0,0
14.5573,56.3173,13.7693,0,0,0,12.696,67.1653,0,0
14.4067,56.1093,13.0213,0,0,0,12.4913,66.9973,0,0
14.2767,56.0347,14.1267,0,0,0,12.3153,67.016,0,0
14.1207,55.2987,11.9307,0,0,0,12.1487,66.4853,0,0
13.986,54.6347,13.5093,0,0,0,12.0067,66.2267,0,0
13.876,54.5787,13.4593,0,0,0,11.8573,65.8187,0,0
13.75,54.68,13.3467,0,0,0,11.7293,65.4987,0,0
13.6513,54.5627,13.948,0,0,0,11.6067,65.2667,0,0
13.5307,54.3307,13.768,0,0,0,11.516,64.9093,0,0
13.4267,54.5147,13.428,0,0,0,11.4167,64.712,0,0
13.3333,53.8267,13.2813,0,0,0,11.3233,64.7627,0,0
13.256,54.1867,12.94,0,0,0,11.252,64.7253,0,0
13.14,53.864,14.0453,0,0,0,11.138,64.072,0,0
13.0473,54.16,13.0047,0,0,0,11.0227,63.9387,0,0
12.93,54.0347,13.428,0,0,0,10.9367,63.6,0,0
12.8367,55.1867,14.4993,0,0,0,10.8247,63.488,0,0
12.708,55.3387,13.1027,0,0,0,10.714,63.4267,0,0
12.61,55.7333,14.3213,0,0,0,10.6267,63.528,0,0
12.5013,55.6213,13.3467,0,0,0,10.548,63.6773,0,0
12.3887,54.96,13.3787,0,0,0,10.4533,63.5627,0,0
12.2867,54.9973,13.3627,0,0,0,10.3627,63.5547,0,0
12.1647,54.7093,13.3467,0,0,0,10.2433,63.352,0,0
12.0613,54.1973,13.6227,0,0,0,10.1113,63.5227,0,0
11.9567,54.3093,14.0947,0,0,0,10.0053,63.7573,0,0
11.862,54.84,13.428,0,0,0,9.9,63.768,0,0
11.74,54.3813,13.1833,0,0,0,9.82,63.8853,0,0
11.6453,55.152,13.948,0,0,0,9.72267,63.9227,0,0
11.5453,54.808,12.956,0,0,0,9.626,63.96,0,0
11.42,55.0053,14.0133,0,0,0,9.49333,64.064,0,0
11.32,55.392,13.2653,0,0,0,9.38667,64.0933,0,0
11.2247,55.048,17.2207,0,845.824,143.36,9.30667,63.9813,0,0
11.144,54.96,23.4853,3956.74,19908.6,4544.51,9.24267,64.0133,0,0
11.0893,54.8053,23.4213,8314.88,50473.6,12907.2,9.22333,64.208,0,0
11.076,55.7973,23.2427,10163.9,60153.9,20272.5,9.27333,64.1813,0,0
11.0787,55.8987,23.5853,11401.9,66505.4,28532.7,9.37667,63.8107,0,0
11.1067,55.816,24.5587,12419.1,71434.2,37079.7,9.53,63.5387,0,0
11.1513,55.8907,36.1053,13444.4,75270.8,45305.9,9.74333,62.9573,0,0
11.2247,55.5867,46.792,14627.5,77466.3,53054.1,9.99467,62.4107,0,0
11.3453,55.2133,55.4453,15358,78637.7,60263.1,10.314,61.952,0,0
11.5087,54.6853,83.5307,16104.1,79691.8,66898.6,10.6873,61.488,0,0
11.7213,54.1387,103.397,17401.2,79861.1,73067.2,11.106,61.0347,0,0
11.9413,53.5867,113.264,17063.9,82001.9,78929.9,11.4973,60.6907,0,0
12.1713,53.2213,113.147,15546.4,81881.8,83886.1,11.9467,60.3893,0,0
12.4453,53.024,131.819,14168.1,78749.7,88435.4,12.466,60.2347,0,0
12.7287,52.7973,143.019,12957.7,74926.8,93148.5,12.974,59.9653,0,0
13.046,52.5387,142.763,12060.7,68750,95436.8,13.498,59.2053,0,0
13.37,52.1733,143.28,10914.5,59471.2,95436.8,14.0307,58.3707,0,0
13.736,51.8347,142.256,10121.2,47777.1,95447.7,14.542,57.4693,0,0
14.0913,51.632,142.928,9540.61,34930.7,95475,15.0487,56.3653,0,0
14.44,51.4133,142.779,9010.18,24479.1,95518.7,15.4927,55.6133,0,0
14.7947,50.872,142.848,8537.09,18253.1,95518.7,15.9693,54.824,0,0
15.1373,51.2533,143.2,8343.55,14979.1,95475,16.3547,55.0293,0,0
15.462,51.4453,142.96,8709.12,12757,95354.9,16.5893,55.384,0,0
15.7833,51.3573,142.448,10263.2,10471.1,95234.7,16.8667,55.2133,0,0
16.054,51.5307,142.768,13344.1,9425.92,95191,17.124,55.24,0,0
16.412,50.5013,142.597,18311.9,9562.11,95191,17.686,53.2427,0,0
16.7027,50.2027,139.301,25724.2,8938.5,95207.4,17.7473,53.5867,0,0
16.9967,50.4533,113.141,36110.3,8386.56,93055.7,17.9833,54.008,0,0
17.1533,50.0107,113.579,48231.8,8279.04,89079.8,18.2267,53.768,0,0
17.3093,50.4133,113.248,61472.8,8429.57,84757.2,18.4747,52.768,0,0
17.4413,49.192,107.067,72182.4,8508.42,80420.9,18.7253,52.264,0,0
17.5967,49.9227,83.264,80085,8494.08,75328.2,18.9593,51.6373,0,0
17.7107,50.5467,83.4453,87463.3,8572.93,69577.4,19.1147,51.4213,0,0
17.8047,50.4107,67.024,90385.1,8680.45,63354.2,19.3,50.68,0,0
17.9047,50.1867,53.184,91701.2,8823.81,56647.7,19.444,49.464,0,0
17.98,49.6267,46.9733,91876,8694.78,49375.9,19.4587,48.3067,0,0
18.0693,49.7893,43.0373,89030.7,8193.02,41563.5,19.4053,46.856,0,0
18.1167,49.5413,38.5467,88484.5,7655.42,33475.2,19.2973,45.912,0,0
18.1433,47.1067,27.7627,90101.1,7361.54,26148.9,19.144,45.1467,0,0
18.2793,47.8053,23.44,87930.2,7139.33,19993.9,19.3073,41.2667,0,0
18.32,47.912,23.78,87689.9,6995.97,15587.3,19.034,47.448,0,0
18.2767,49.6,22.4707,81442.1,6845.44,12505.1,18.6013,50.832,0,0
18.2467,49.7493,21.228,74582.7,6601.73,10156.4,18.2233,49.9627,0,0
18.208,49.7867,21.4893,68845.6,6207.49,8601.6,17.8393,47.9307,0,0
18.1467,49.1253,21.8493,61475.5,5440.51,7390.21,17.5413,50.6347,0,0
18.1033,49.344,22.4067,19902.5,3204.1,3627.01,17.38,52.9227,0,0
18.07,50.3173,21.3093,2351.1,1913.86,1705.98,17.2087,54.8853,0,0
18.0047,50.672,21.8667,1662.98,1068.03,939.008,17.0447,55.9013,0,0
17.93,51.224,17.3027,293.888,0,0,16.8767,56.8613,0,0
17.864,51.8133,13.5413,0,0,0,16.688,57.952,0,0
17.7987,52.2213,13.98,0,0,0,16.4927,58.6133,0,0
17.7333,52.6827,13.7853,0,0,0,16.28,59.6907,0,0
17.6333,52.9947,13.428,0,0,0,16.1027,60.1413,0,0
17.5767,53.2107,13.2653,0,0,0,15.95,60.584,0,0
17.508,53.456,12.8587,0,0,0,15.7533,61.2827,0,0
17.43,53.7013,12.8907,0,0,0,15.58,61.0187,0,0
17.3593,53.7493,13.672,0,0,0,15.3973,59.744,0,0
17.24,53.6533,13.184,0,0,0,15.2293,59.4507,0,0
17.1727,53.5067,13.184,0,0,0,15.0167,59.08,0,0
17.0833,53.3067,12.1913,0,0,0,14.8367,58.632,0,0
16.9953,53.1227,13.9633,0,0,0,14.6527,58.0107,0,0
16.916,52.9573,14.192,0,0,0,14.4827,57.9173,0,0
16.8107,52.8053,13.232,0,0,0,14.312,57.8587,0,0
16.7087,52.688,11.9473,0,0,0,14.1233,57.688,0,0
16.61,52.5093,12.598,0,0,0,13.942,57.7973,0,0
16.4973,52.3253,14.8413,0,0,0,13.7627,58.6347,0,0
16.3847,52.3413,13.5907,0,0,0,13.618,59.5467,0,0
16.2967,52.3627,13.5907,0,0,0,13.476,60.3253,0,0
16.1993,52.4373,13.7693,0,0,0,13.34,60.7547,0,0
16.1033,52.552,13.428,0,0,0,13.2133,61.3707,0,0
16.0087,52.6773,13.688,0,0,0,13.0907,62.3227,0,0
15.9047,52.7467,14.0453,0,0,0,12.9607,62.72,0,0
15.8173,52.8133,14.3213,0,0,0,12.8107,63.0827,0,0
15.714,52.8933,14.76,0,0,0,12.69,62.6267,0,0
15.6087,52.8587,15.2307,0,0,0,12.5407,62.6187,0,0
15.5033,52.816,12.1913,0,0,0,12.3867,62.6853,0,0
15.4067,52.7573,13.184,0,0,0,12.2447,62.352,0,0
15.2833,52.7253,13.428,0,0,0,12.1133,62.0053,0,0
15.1773,52.7307,13.428,0,0,0,11.9807,61.96,0,0
15.0713,52.688,13.2653,0,0,0,11.8607,61.936,0,0
14.9933,52.6773,13.2653,0,0,0,11.718,61.904,0,0
14.9233,52.68,13.8013,0,0,0,11.59,62.032,0,0
14.8233,52.64,12.8093,0,0,0,11.4713,62.0613,0,0
14.7227,52.576,13.428,0,0,0,11.3627,62.1653,0,0
14.6273,52.6373,13.5093,0,0,0,11.2193,62.4693,0,0
14.5613,52.672,14.6627,0,0,0,11.106,62.4773,0,0
14.4613,52.6507,12.874,0,0,0,11.016,62.7467,0,0
14.3693,52.4773,13.5093,0,0,0,10.9633,63.3573,0,0
14.2567,52.432,13.3467,0,0,0,10.886,63.272,0,0
14.1593,52.5013,13.2973,0,0,0,10.8067,62.8827,0,0
14.0793,52.512,13.2813,0,0,0,10.6967,63.5653,0,0
13.9633,52.5173,13.7693,0,0,0,10.6067,63.6187,0,0
13.8867,52.456,13.2487,0,0,0,10.5633,63.832,0,0
13.778,52.528,13.688,0,0,0,10.4827,63.896,0,0
13.6727,52.616,13.086,0,0,0,10.4133,63.6347,0,0
13.5933,52.6373,13.46,0,0,0,10.348,63.9547,0,0
13.5067,52.6693,18.54,0,1182.72,236.544,10.2773,63.9333,0,0
13.444,52.4693,23.584,4085.76,21963.8,4967.42,10.238,64.6213,0,0
13.38,52.6853,23.8627,7598.08,44078.4,11746,10.216,64.3973,0,0
13.3187,52.6347,23.1613,10027.3,55645.5,19127,10.254,64.1813,0,0
13.304,52.6213,23.2253,11545.3,63701,27516.9,10.354,63.848,0,0
13.31,52.552,26.9813,11315.5,62200.5,31568.6,10.5533,63,0,0
13.3093,52.3893,33.3573,12455.6,66767.5,39150.9,10.786,61.9093,0,0
13.3473,52.2667,44.5333,13452.6,68769.1,45629.4,11.0813,61.1627,0,0
13.4087,51.9787,53.2667,15307.4,74014.7,55844.9,11.4247,60.7573,0,0
13.5307,51.408,80.9253,17444.9,78361.9,65912.8,11.8167,60.5893,0,0
13.6907,50.92,67.2667,12026.5,50390.4,46237,12.2353,60.5333,0,0
13.7927,50.7467,79.1067,12362.4,56597.2,52345.5,12.5967,60.6027,0,0
13.9793,50.48,113.349,16419.5,83877.9,82780.2,12.9733,60.688,0,0
14.2473,50.1333,134.928,14613.2,79866.5,86944.4,13.422,60.9813,0,0
14.5053,49.8987,142.843,13387.8,75085.1,91772.2,13.9173,60.7813,0,0
14.7853,49.816,142.784,12520.1,67089.7,94426.5,14.436,60.792,0,0
15.078,49.9147,140.672,11429.9,57363.1,94639.4,14.96,60.5093,0,0
15.416,49.9707,140.805,11014.5,47185.9,95311.2,15.4513,59.712,0,0
15.7553,50.0213,140.432,10577.2,35467.3,95005.4,15.8667,58.9787,0,0
16.056,50.056,140.619,10006.5,25710.6,94786.9,16.2513,58.512,0,0
16.352,50.1467,142.256,9870.34,19701.8,95354.9,16.6393,58.24,0,0
16.6627,50.152,142.784,9999.36,16319.1,95376.7,17.006,57.7467,0,0
16.9353,50.2293,134.715,10442.1,13968,88511.8,17.328,57.2613,0,0
17.2307,50.2773,134.928,11316.9,12154.2,90843.8,17.6527,56.9227,0,0
17.4973,50.2667,142.864,15172.9,10756.8,95202,18.0187,56.624,0,0
17.746,50.392,142.699,21505.4,10857.1,94519.3,18.398,56.5307,0,0
17.994,50.4187,116.907,30068.7,10979,85579.1,18.768,56.5893,0,0
18.1853,50.7227,107.248,33423.4,11890,72370.9,19.0667,57.088,0,0
18.3693,50.968,107.067,44008.8,11759.6,76622.5,19.186,57.2533,0,0
18.554,51.1707,111.333,62113.1,12461.4,81750.7,19.378,57.4533,0,0
18.7393,51.3973,110.368,72837.8,12799.3,77862.2,19.642,57.208,0,0
18.8747,51.5947,78.96,63856.6,12118.4,60166.1,19.938,56.7973,0,0
18.9827,51.8373,87.1253,81657.9,14333.3,67979.9,20.0167,56.6693,0,0
19.1233,51.9973,83.376,77286.1,14512.1,56901.6,20.154,57.08,0,0
19.2533,52.1307,79.272,83296.3,15014.6,54659.8,20.3333,56.936,0,0
19.3327,52.3333,52.0427,81748,13473.1,46598.8,20.3873,56.848,0,0
19.376,52.6267,42.34,72592,11287.2,36902.2,20.3113,57.0827,0,0
19.42,52.888,33.6347,68579.3,9489.41,29711,20.186,57.4373,0,0
19.44,53.1253,28.7867,61745.8,8558.59,23050.9,19.9567,58.104,0,0
19.492,53.3227,27.3693,58096.3,8716.29,19067.6,19.7467,58.8267,0,0
19.5,53.5573,23.2227,32154.3,7354.37,11904.3,19.4633,59.6,0,0
19.504,53.8,29.5507,47031.6,10370.7,14777,19.2573,60.568,0,0
19.4733,54.0187,23.44,35448.1,8551.42,10485.1,19.042,61.3573,0,0
19.48,54.296,23.44,11009.7,4974.59,5992.45,18.8587,61.6987,0,0
19.4367,54.5707,22.668,4852.74,3390.46,3777.54,18.62,62.8427,0,0
19.3933,54.84,23.8627,5289.98,2609.15,3118.08,18.3827,64.3387,0,0
19.314,55.2853,23.144,2480.13,1777.66,2042.88,18.166,65.4107,0,0
19.2833,55.56,19.5807,903.168,401.408,573.44,17.98,65.8347,0,0
19.1993,55.92,13.3627,0,0,0,17.8167,66.2533,0,0
19.144,56.296,13.3627,0,0,0,17.6247,65.9333,0,0
19.08,56.4773,13.444,0,0,0,17.3913,65.5493,0,0
18.9687,56.2587,13.184,0,0,0,17.2113,65.9093,0,0
18.926,56.3707,12.744,0,0,0,17.018,66.704,0,0
18.854,56.416,13.8173,0,0,0,16.8673,67.36,0,0
18.76,56.4187,13.2653,0,0,0,16.7107,68.2693,0,0
18.7267,56.4507,13.688,0,0,0,16.5567,68.7227,0,0
18.648,56.6,14.208,0,0,0,16.3973,68.9413,0,0
18.57,56.6613,14.5,0,0,0,16.242,69.264,0,0
18.4767,56.656,13.3467,0,0,0,16.108,69.4853,0,0
18.3827,56.704,13.5907,0,0,0,16,69.7573,0,0
18.348,56.808,13.3467,0,0,0,15.8847,70.3253,0,0
18.2567,56.6667,13.3467,0,0,0,15.7813,70.632,0,0
18.1887,56.648,13.2653,0,0,0,15.6747,70.592,0,0
18.11,56.6587,13.0213,0,0,0,15.5433,70.5147,0,0
18.0047,56.5493,13.5093,0,0,0,15.4007,70.288,0,0
17.9233,56.7413,13.184,0,0,0,15.2513,69.1333,0,0
17.8273,56.6053,13.8827,0,0,0,15.07,68.864,0,0
17.7433,56.5227,13.428,0,0,0,14.9207,69.2747,0,0
17.6387,56.5467,13.2653,0,0,0,14.7887,69.1253,0,0
17.57,56.616,13.1673,0,0,0,14.6607,68.592,0,0
17.488,56.6907,12.858,0,0,0,14.4713,68.296,0,0
17.42,56.6053,14.792,0,0,0,14.3293,68.7893,0,0
17.3153,56.416,13.5093,0,0,0,14.2067,69.5627,0,0
17.2467,56.384,13.2653,0,0,0,14.108,69.664,0,0
17.1547,56.3653,12.8087,0,0,0,13.9953,69.824,0,0
17.064,56.424,13.3467,0,0,0,13.8813,69.9307,0,0
16.9433,56.44,13.5907,0,0,0,13.7087,70.0693,0,0
16.88,56.4587,13.672,0,0,0,13.5353,69.8533,0,0
16.7827,56.464,13.428,0,0,0,13.3427,69.9973,0,0
16.6893,56.5147,13.5093,0,0,0,13.2053,70.0827,0,0
16.59,56.336,13.5093,0,0,0,13.07,69.896,0,0
16.5193,56.1093,13.428,0,0,0,12.952,69.44,0,0
16.4067,56.0453,12.4347,0,0,0,12.836,69.2293,0,0
16.2967,55.9413,14.8573,0,0,0,12.712,69.4027,0,0
16.1927,56.0267,12.712,0,0,0,12.584,69.1707,0,0
16.0833,56.152,12.012,0,0,0,12.4647,68.7733,0,0
15.9947,56.0533,13.428,0,0,0,12.34,68.7867,0,0
15.9007,56.0427,13.8347,0,0,0,12.1733,68.992,0,0
15.78,55.9733,13.428,0,0,0,12.0573,69.2667,0,0
15.724,55.8773,13.3467,0,0,0,11.97,69.6133,0,0
15.616,55.8427,13.8667,0,0,0,11.8767,69.6853,0,0
15.5187,55.8107,13.1507,0,0,0,11.76,69.5467,0,0
15.41,55.7493,13.672,0,0,0,11.6507,68.592,0,0
15.2733,55.7653,13.5093,0,0,0,11.524,68.1893,0,0
15.196,55.7093,14.192,0,0,0,11.4447,68.5173,0,0
15.09,55.6827,14.516,0,71.68,0,11.3547,68.5893,0,0
14.9807,55.68,19.448,222.208,2566.14,688.128,11.27,68.3653,0,0
14.9067,55.6693,23.568,3290.11,16454,4523.01,11.19,68.2853,0,0
14.8393,55.576,23.144,6537.22,35722.6,10570.4,11.1233,68.44,0,0
14.7933,55.4853,23.5667,8709.12,47461.7,17072.8,11.1167,68.5013,0,0
14.7467,55.3787,23.44,10126.7,54744.4,24314.5,11.1833,68.2987,0,0
14.7367,55.2453,24.0227,11358.2,61008.6,31957,11.3327,68.0907,0,0
14.6927,55.088,34.64,12462.8,65426.8,39344.8,11.5187,67.0907,0,0
14.73,54.9093,46.976,14606.3,73113.6,49490.6,11.764,65.824,0,0
14.76,54.632,52.728,14613.2,70265.5,53171.5,12.1273,65.0747,0,0
14.8427,54.28,76.8427,16699.4,76720.8,64009.6,12.5267,64.9493,0,0
14.992,53.888,103.547,18210.8,79762.8,71863,12.9487,64.904,0,0
15.136,53.5627,111.435,17422.3,80855,76008.1,13.4147,64.8053,0,0
15.3187,53.288,111.173,15099.9,72379.1,72755.9,13.8907,64.4987,0,0
15.552,53.04,122.651,15766.2,78080.7,85844,14.312,64.0773,0,0
15.7987,52.744,140.341,15236.4,74151.3,90445.1,14.7493,63.6613,0,0
16.0407,52.552,128.864,14562.6,64490.2,90480.6,15.17,63.144,0,0
16.316,52.456,142.496,15273.3,61186,95491.4,15.568,62.6907,0,0
16.604,52.3413,140.864,14841.9,48301.4,95518.7,16.002,62.1147,0,0
16.894,52.2587,135.888,14713.5,35674.8,91988,16.3973,61.8907,0,0
17.196,52.2053,140.72,14812.5,28284.2,95491.4,16.828,61.464,0,0
17.4973,52.1893,134.267,12590.4,21899.9,93913.1,17.2213,60.936,0,0
17.7807,52.168,122.907,11430.9,16777.9,88618.3,17.6093,60.2933,0,0
18.0593,52.152,142.443,13774.8,16391.5,95425.9,17.9693,59.408,0,0
18.3313,52.072,95.1693,17242.8,11380.4,67106.1,18.2487,58.6533,0,0
18.4533,52.408,44.2693,17528.8,9511.25,34867.9,18.3767,57.5333,0,0
18.5307,52.728,45.9453,17091.9,12232.7,27962,18.3233,56.6507,0,0
18.714,52.5893,99.4,27430.9,18188.3,62940.5,18.3733,57.552,0,0
18.8793,52.3707,102.619,32398,18333.7,57883.3,18.658,55.704,0,0
19.026,52.5227,102.779,39884.1,18799.3,65071.8,18.8773,53.8,0,0
19.2033,52.2027,84.68,50890.1,14813.5,67272.7,19.1333,53.5253,0,0
19.2467,51.9387,26.4627,18949.5,8422.4,19910,19.194,49.832,0,0
19.2533,51.8907,32.8493,18648.4,11494.7,20267.7,18.934,49.8827,0,0
19.2967,51.8747,33.5493,19128.3,12763.8,20060.2,18.784,50.6453,0,0
19.356,51.7387,35.4547,19178.8,13566,19738.6,18.6533,50.5093,0,0
19.3833,51.432,42.9733,27813.2,14397.4,24149.3,18.574,50.816,0,0
19.43,51.376,52.1013,46003.5,16233.1,32247.8,18.5953,51.408,0,0
19.504,51.4347,47.9027,41590.8,14984.5,26336.6,18.7773,51.9307,0,0
19.536,51.552,25.34,17616.9,9231.7,13043.7,18.8633,52.096,0,0
19.484,51.3413,24.5613,20124.3,7182.34,13917.5,18.7627,51.88,0,0
19.5193,51.1653,23.44,13660.8,7791.62,12003.3,18.6293,51.8587,0,0
19.5313,50.9813,23.6013,10986.8,7992.32,9690.11,18.53,52.1253,0,0
19.54,50.984,23.2427,9117.7,6687.74,7340.03,18.4587,52.3253,0,0
19.528,50.8053,22.848,7311.36,5662.72,5827.58,18.352,52.792,0,0
19.464,50.7093,23.44,5203.97,4652.03,4616.19,18.2573,52.7733,0,0
19.43,50.7253,23.44,4092.93,3720.19,3505.15,18.1253,52.5307,0,0
19.4133,50.768,23.452,2917.38,2659.33,2566.14,17.984,53.4747,0,0
19.364,50.744,23.44,1899.52,1770.5,1734.66,17.846,53.832,0,0
19.3133,50.7973,23.0627,774.144,566.272,387.072,17.7133,55.4053,0,0
19.2633,51.1173,13.3627,0,0,0,17.5607,56.936,0,0
19.17,51.536,13.3627,0,0,0,17.4433,57.8187,0,0
19.1033,51.968,13.2653,0,0,0,17.2827,58.2,0,0
19.04,52.2533,12.9233,0,0,0,17.1333,59,0,0
18.97,52.56,12.3707,0,0,0,16.9807,60.1867,0,0
18.8987,52.84,13.704,0,0,0,16.842,60.76,0,0
18.8133,53.072,13.184,0,0,0,16.7133,61.1093,0,0
18.7533,53.224,13.5093,0,0,0,16.578,61.6187,0,0
18.664,53.3867,13.3467,0,0,0,16.4253,62.2533,0,0
18.5733,53.496,13.184,0,0,0,16.238,62.4747,0,0
18.5353,53.6133,13.184,0,0,0,16.1093,62.264,0,0
18.45,53.6507,12.94,0,0,0,15.972,62.112,0,0
18.3627,53.6507,13.5573,0,0,0,15.822,61.984,0,0
18.27,53.6373,13.184,0,0,0,15.6853,62.1013,0,0
18.1533,53.6133,13.1027,0,0,0,15.5353,62.272,0,0
18.0933,53.5893,12.8567,0,0,0,15.39,62.432,0,0
17.9987,53.6027,13.8667,0,0,0,15.248,61.9627,0,0
17.8673,53.6,13.3467,0,0,0,15.0767,61.408,0,0
17.8187,53.504,12.8587,0,0,0,14.874,61.112,0,0
17.74,53.456,13.622,0,0,0,14.7447,61.176,0,0
17.65,53.4053,14.4347,0,0,0,14.6433,62.1787,0,0
17.5593,53.4107,13.444,0,0,0,14.5327,62.0667,0,0
17.4673,53.4293,13.428,0,0,0,14.3327,62.5813,0,0
17.356,53.4453,13.5907,0,0,0,14.0913,63.152,0,0
17.2833,53.4373,13.428,0,0,0,13.9453,63.216,0,0
17.196,53.4427,13.2653,0,0,0,13.7813,62.856,0,0
17.11,53.4427,13.5093,0,0,0,13.6193,62.72,0,0
17.0107,53.3813,13.8347,0,0,0,13.47,62.656,0,0
16.908,53.3067,14.1267,0,0,0,13.3513,62.624,0,0
16.808,53.28,13.932,0,0,0,13.2233,62.6347,0,0
16.7087,53.2267,13.428,0,0,0,13.056,62.68,0,0
16.59,53.2293,13.5907,0,0,0,12.91,63.104,0,0
16.4827,53.1627,13.932,0,0,0,12.806,62.888,0,0
